2025030719 , 19 , 18
2025030720 , 20 , 28
2025030721 , 21 , 60
2025030722 , 22 , 54
2025030723 , 23 , 80
2025030800 , 00 , 68
2025030801 , 01 , 59
2025030802 , 02 , 61
2025030803 , 03 , 49
2025030804 , 04 , 50
2025030805 , 05 , 52
2025030806 , 06 , 57
2025030807 , 07 , 59
2025030808 , 08 , 64
2025030809 , 09 , 68
2025030810 , 10 , 76
2025030811 , 11 , 73
2025030812 , 12 , 61
2025030813 , 13 , 44
2025030814 , 14 , 36
2025030815 , 15 , 29
2025030816 , 16 , 21
2025030817 , 17 , 14
2025030818 , 18 , 38
2025030819 , 19 , 21
2025030820 , 20 , 29
2025030821 , 21 , 61
2025030822 , 22 , 58
2025030823 , 23 , 74
2025030900 , 00 , 69
2025030901 , 01 , 69
2025030902 , 02 , 68
2025030903 , 03 , 66
2025030904 , 04 , 39
2025030905 , 05 , 46
2025030906 , 06 , 34
2025030907 , 07 , 50
2025030908 , 08 , 70
2025030909 , 09 , 66
2025030910 , 10 , 77
2025030911 , 11 , 69
2025030912 , 12 , 59
2025030913 , 13 , 48
2025030914 , 14 , 33
2025030915 , 15 , 21
2025030916 , 16 , 20
2025030917 , 17 , 16
2025030918 , 18 , 21
2025030919 , 19 , 29
2025030920 , 20 , 31
2025030921 , 21 , 44
2025030922 , 22 , 53
2025030923 , 23 , 55
2025031000 , 00 , 75
2025031001 , 01 , 65
2025031002 , 02 , 59
2025031003 , 03 , 47
2025031004 , 04 , 45
2025031005 , 05 , 42
2025031006 , 06 , 51
2025031007 , 07 , 46
2025031008 , 08 , 63
2025031009 , 09 , 73
2025031010 , 10 , 66
2025031011 , 11 , 73
2025031012 , 12 , 67
2025031013 , 13 , 44
2025031014 , 14 , 26
2025031015 , 15 , 31
2025031016 , 16 , 26
2025031017 , 17 , 23
2025031018 , 18 , 27
2025031019 , 19 , 23
2025031020 , 20 , 29
2025031021 , 21 , 41
2025031022 , 22 , 54
2025031023 , 23 , 63
2025031100 , 00 , 68
2025031101 , 01 , 67
2025031102 , 02 , 65
2025031103 , 03 , 54
2025031104 , 04 , 43
2025031105 , 05 , 40
2025031106 , 06 , 51
2025031107 , 07 , 50
2025031108 , 08 , 62
2025031109 , 09 , 84
2025031110 , 10 , 86
2025031111 , 11 , 91
2025031112 , 12 , 68
2025031113 , 13 , 46
2025031114 , 14 , 36
2025031115 , 15 , 29
2025031116 , 16 , 22
2025031117 , 17 , 19
2025031118 , 18 , 18
2025031119 , 19 , 20
2025031120 , 20 , 40
2025031121 , 21 , 34
2025031122 , 22 , 61
2025031123 , 23 , 50
2025031200 , 00 , 75
2025031201 , 01 , 58
2025031202 , 02 , 61
2025031203 , 03 , 52
2025031204 , 04 , 39
2025031205 , 05 , 42
2025031206 , 06 , 37
2025031207 , 07 , 54
2025031208 , 08 , 68
2025031209 , 09 , 70
2025031210 , 10 , 72
2025031211 , 11 , 75
2025031212 , 12 , 67
2025031213 , 13 , 43
2025031214 , 14 , 35
2025031215 , 15 , 14
2025031216 , 16 , 21
2025031217 , 17 , 13
2025031218 , 18 , 17
2025031219 , 19 , 27
2025031220 , 20 , 58
2025031221 , 21 , 64
2025031222 , 22 , 55
2025031223 , 23 , 63
2025031300 , 00 , 74
2025031301 , 01 , 64
2025031302 , 02 , 55
2025031303 , 03 , 44
2025031304 , 04 , 48
2025031305 , 05 , 44
2025031306 , 06 , 35
2025031307 , 07 , 60
2025031308 , 08 , 70
2025031309 , 09 , 75
2025031310 , 10 , 69
2025031311 , 11 , 54
2025031312 , 12 , 70
2025031313 , 13 , 36
2025031314 , 14 , 23
2025031315 , 15 , 34
2025031316 , 16 , 17
2025031317 , 17 , 21
2025031318 , 18 , 21
2025031319 , 19 , 44
2025031320 , 20 , 44
2025031321 , 21 , 54
2025031322 , 22 , 68
2025031323 , 23 , 58
2025031400 , 00 , 55
2025031401 , 01 , 68
2025031402 , 02 , 52
2025031403 , 03 , 57
2025031404 , 04 , 44
2025031405 , 05 , 42
2025031406 , 06 , 50
2025031407 , 07 , 53
2025031408 , 08 , 70
2025031409 , 09 , 81
2025031410 , 10 , 78
2025031411 , 11 , 75
2025031412 , 12 , 61
2025031413 , 13 , 59
2025031414 , 14 , 37
2025031415 , 15 , 21
2025031416 , 16 , 18
2025031417 , 17 , 29
2025031418 , 18 , 34
2025031419 , 19 , 25
2025031420 , 20 , 53
2025031421 , 21 , 72
2025031422 , 22 , 67
2025031423 , 23 , 78
2025031500 , 00 , 69
2025031501 , 01 , 83
2025031502 , 02 , 66
2025031503 , 03 , 55
2025031504 , 04 , 50
2025031505 , 05 , 55
2025031506 , 06 , 55
2025031507 , 07 , 61
2025031508 , 08 , 69
2025031509 , 09 , 85
2025031510 , 10 , 80
2025031511 , 11 , 66
2025031512 , 12 , 62
2025031513 , 13 , 67
2025031514 , 14 , 48
2025031515 , 15 , 23
2025031516 , 16 , 22
2025031517 , 17 , 31
2025031518 , 18 , 25
2025031519 , 19 , 29
2025031520 , 20 , 40
2025031521 , 21 , 45
2025031522 , 22 , 56
2025031523 , 23 , 82
2025031600 , 00 , 73
2025031601 , 01 , 67
2025031602 , 02 , 55
2025031603 , 03 , 43
2025031604 , 04 , 58
2025031605 , 05 , 54
2025031606 , 06 , 57
2025031607 , 07 , 57
2025031608 , 08 , 65
2025031609 , 09 , 80
2025031610 , 10 , 62
2025031611 , 11 , 69
2025031612 , 12 , 59
2025031613 , 13 , 50
2025031614 , 14 , 36
2025031615 , 15 , 27
2025031616 , 16 , 20
2025031617 , 17 , 28
2025031618 , 18 , 30
2025031619 , 19 , 55
2025031620 , 20 , 42
2025031621 , 21 , 52
2025031622 , 22 , 71
2025031623 , 23 , 71
2025031700 , 00 , 75
2025031701 , 01 , 77
2025031702 , 02 , 55
2025031703 , 03 , 42
2025031704 , 04 , 42
2025031705 , 05 , 44
2025031706 , 06 , 46
2025031707 , 07 , 55
2025031708 , 08 , 73
2025031709 , 09 , 67
2025031710 , 10 , 70
2025031711 , 11 , 69
2025031712 , 12 , 00
2025031713 , 13 , 43
2025031714 , 14 , 42
2025031715 , 15 , 26
2025031716 , 16 , 17
2025031717 , 17 , 18
2025031718 , 18 , 28
2025031719 , 19 , 31
2025031720 , 20 , 31
2025031721 , 21 , 49
2025031722 , 22 , 58
2025031723 , 23 , 62
2025031800 , 00 , 71
2025031801 , 01 , 85
2025031802 , 02 , 48
2025031803 , 03 , 43
2025031804 , 04 , 56
2025031805 , 05 , 47
2025031806 , 06 , 52
2025031807 , 07 , 74
2025031808 , 08 , 66
2025031809 , 09 , 79
2025031810 , 10 , 83
2025031811 , 11 , 52
2025031812 , 12 , 50
2025031813 , 13 , 45
2025031814 , 14 , 46
2025031815 , 15 , 17
2025031816 , 16 , 21
2025031817 , 17 , 21
2025031818 , 18 , 10
2025031819 , 19 , 17
2025031820 , 20 , 27
2025031821 , 21 , 47
2025031822 , 22 , 44
2025031823 , 23 , 45
2025031900 , 00 , 69
2025031901 , 01 , 62
2025031902 , 02 , 60
2025031903 , 03 , 50
2025031904 , 04 , 41
2025031905 , 05 , 45
2025031906 , 06 , 33
2025031907 , 07 , 52
2025031908 , 08 , 55
2025031909 , 09 , 72
2025031910 , 10 , 66
2025031911 , 11 , 60
2025031912 , 12 , 59
2025031913 , 13 , 43
2025031914 , 14 , 33
2025031915 , 15 , 26
2025031916 , 16 , 13
2025031917 , 17 , 24
2025031918 , 18 , 17
2025031919 , 19 , 26
2025031920 , 20 , 36
2025031921 , 21 , 49
2025031922 , 22 , 54
2025031923 , 23 , 80
2025032000 , 00 , 86
2025032001 , 01 , 68
2025032002 , 02 , 51
2025032003 , 03 , 54
2025032004 , 04 , 53
2025032005 , 05 , 43
2025032006 , 06 , 43
2025032007 , 07 , 67
2025032008 , 08 , 62
2025032009 , 09 , 78
2025032010 , 10 , 75
2025032011 , 11 , 77
2025032012 , 12 , 71
2025032013 , 13 , 59
2025032014 , 14 , 36
2025032015 , 15 , 28
2025032016 , 16 , 13
2025032017 , 17 , 23
2025032018 , 18 , 19
2025032019 , 19 , 26
2025032020 , 20 , 39
2025032021 , 21 , 47
2025032022 , 22 , 66
2025032023 , 23 , 65
2025032100 , 00 , 68
2025032101 , 01 , 47
2025032102 , 02 , 43
2025032103 , 03 , 50
2025032104 , 04 , 41
2025032105 , 05 , 44
2025032106 , 06 , 36
2025032107 , 07 , 60
2025032108 , 08 , 73
2025032109 , 09 , 76
2025032110 , 10 , 77
2025032111 , 11 , 78
2025032112 , 12 , 67
2025032113 , 13 , 58
2025032114 , 14 , 35
2025032115 , 15 , 20
2025032116 , 16 , 22
2025032117 , 17 , 18
2025032118 , 18 , 19
2025032119 , 19 , 27
2025032120 , 20 , 31
2025032121 , 21 , 47
2025032122 , 22 , 58
2025032123 , 23 , 62
2025032200 , 00 , 74
2025032201 , 01 , 72
2025032202 , 02 , 60
2025032203 , 03 , 49
2025032204 , 04 , 44
2025032205 , 05 , 55
2025032206 , 06 , 48
2025032207 , 07 , 49
2025032208 , 08 , 54
2025032209 , 09 , 70
2025032210 , 10 , 72
2025032211 , 11 , 57
2025032212 , 12 , 61
2025032213 , 13 , 47
2025032214 , 14 , 35
2025032215 , 15 , 29
2025032216 , 16 , 22
2025032217 , 17 , 26
2025032218 , 18 , 23
2025032219 , 19 , 22
2025032220 , 20 , 37
2025032221 , 21 , 44
2025032222 , 22 , 68
2025032223 , 23 , 72
2025032300 , 00 , 92
2025032301 , 01 , 74
2025032302 , 02 , 63
2025032303 , 03 , 56
2025032304 , 04 , 45
2025032305 , 05 , 49
2025032306 , 06 , 46
2025032307 , 07 , 72
2025032308 , 08 , 69
2025032309 , 09 , 76
2025032310 , 10 , 75
2025032311 , 11 , 79
2025032312 , 12 , 66
2025032313 , 13 , 59
2025032314 , 14 , 37
2025032315 , 15 , 30
2025032316 , 16 , 33
2025032317 , 17 , 34
2025032318 , 18 , 25
2025032319 , 19 , 36
2025032320 , 20 , 42
2025032321 , 21 , 51
2025032322 , 22 , 59
2025032323 , 23 , 74
2025032400 , 00 , 70
2025032401 , 01 , 79
2025032402 , 02 , 59
2025032403 , 03 , 55
2025032404 , 04 , 39
2025032405 , 05 , 51
2025032406 , 06 , 50
2025032407 , 07 , 72
2025032408 , 08 , 67
2025032409 , 09 , 64
2025032410 , 10 , 77
2025032411 , 11 , 71
2025032412 , 12 , 39
2025032413 , 13 , 50
2025032414 , 14 , 33
2025032415 , 15 , 10
2025032416 , 16 , 13
2025032417 , 17 , 19
2025032418 , 18 , 24
2025032419 , 19 , 19
2025032420 , 20 , 31
2025032421 , 21 , 38
2025032422 , 22 , 38
2025032423 , 23 , 48
2025032500 , 00 , 56
2025032501 , 01 , 59
2025032502 , 02 , 51
2025032503 , 03 , 43
2025032504 , 04 , 41
2025032505 , 05 , 54
2025032506 , 06 , 39
2025032507 , 07 , 41
2025032508 , 08 , 46
2025032509 , 09 , 49
2025032510 , 10 , 50
2025032511 , 11 , 51
2025032512 , 12 , 51
2025032513 , 13 , 57
2025032514 , 14 , 31
2025032515 , 15 , 15
2025032516 , 16 , 22
2025032517 , 17 , 17
2025032518 , 18 , 23
2025032519 , 19 , 30
2025032520 , 20 , 40
2025032521 , 21 , 42
2025032522 , 22 , 57
2025032523 , 23 , 59
2025032600 , 00 , 67
2025032601 , 01 , 51
2025032602 , 02 , 41
2025032603 , 03 , 46
2025032604 , 04 , 42
2025032605 , 05 , 43
2025032606 , 06 , 53
2025032607 , 07 , 59
2025032608 , 08 , 60
2025032609 , 09 , 63
2025032610 , 10 , 68
2025032611 , 11 , 59
2025032612 , 12 , 60
2025032613 , 13 , 45
2025032614 , 14 , 27
2025032615 , 15 , 22
2025032616 , 16 , 14
2025032617 , 17 , 18
2025032618 , 18 , 20
2025032619 , 19 , 24
2025032620 , 20 , 32
2025032621 , 21 , 42
2025032622 , 22 , 48
2025032623 , 23 , 62
2025032700 , 00 , 49
2025032701 , 01 , 53
2025032702 , 02 , 53
2025032703 , 03 , 37
2025032704 , 04 , 37
2025032705 , 05 , 41
2025032706 , 06 , 39
2025032707 , 07 , 45
2025032708 , 08 , 50
2025032709 , 09 , 66
2025032710 , 10 , 80
2025032711 , 11 , 62
2025032712 , 12 , 63
2025032713 , 13 , 50
2025032714 , 14 , 30
2025032715 , 15 , 20
2025032716 , 16 , 19
2025032717 , 17 , 18
2025032718 , 18 , 27
2025032719 , 19 , 19
2025032720 , 20 , 34
2025032721 , 21 , 49
2025032722 , 22 , 56
2025032723 , 23 , 63
2025032800 , 00 , 54
2025032801 , 01 , 51
2025032802 , 02 , 46
2025032803 , 03 , 44
2025032804 , 04 , 37
2025032805 , 05 , 31
2025032806 , 06 , 54
2025032807 , 07 , 39
2025032808 , 08 , 56
2025032809 , 09 , 48
2025032810 , 10 , 78
2025032811 , 11 , 52
2025032812 , 12 , 42
2025032813 , 13 , 47
2025032814 , 14 , 35
2025032815 , 15 , 19
2025032816 , 16 , 14
2025032817 , 17 , 24
2025032818 , 18 , 17
2025032819 , 19 , 26
2025032820 , 20 , 43
2025032821 , 21 , 48
2025032822 , 22 , 65
2025032823 , 23 , 55
2025032900 , 00 , 63
2025032901 , 01 , 50
2025032902 , 02 , 61
2025032903 , 03 , 45
2025032904 , 04 , 38
2025032905 , 05 , 33
2025032906 , 06 , 44
2025032907 , 07 , 56
2025032908 , 08 , 57
2025032909 , 09 , 53
2025032910 , 10 , 60
2025032911 , 11 , 61
2025032912 , 12 , 54
2025032913 , 13 , 54
2025032914 , 14 , 41
2025032915 , 15 , 22
2025032916 , 16 , 21
2025032917 , 17 , 15
2025032918 , 18 , 29
2025032919 , 19 , 21
2025032920 , 20 , 32
2025032921 , 21 , 55
2025032922 , 22 , 71
2025032923 , 23 , 75
2025033000 , 00 , 73
2025033001 , 01 , 73
2025033002 , 02 , 67
2025033003 , 03 , 55
2025033004 , 04 , 46
2025033005 , 05 , 70
2025033006 , 06 , 44
2025033007 , 07 , 58
2025033008 , 08 , 75
2025033009 , 09 , 73
2025033010 , 10 , 79
2025033011 , 11 , 82
2025033012 , 12 , 72
2025033013 , 13 , 63
2025033014 , 14 , 47
2025033015 , 15 , 25
2025033016 , 16 , 20
2025033017 , 17 , 26
2025033018 , 18 , 22
2025033019 , 19 , 24
2025033020 , 20 , 50
2025033021 , 21 , 46
2025033022 , 22 , 61
2025033023 , 23 , 67
2025033100 , 00 , 85
2025033101 , 01 , 77
2025033102 , 02 , 63
2025033103 , 03 , 42
2025033104 , 04 , 47
2025033105 , 05 , 51
2025033106 , 06 , 74
2025033107 , 07 , 57
2025033108 , 08 , 76
2025033109 , 09 , 78
2025033110 , 10 , 92
2025033111 , 11 , 74
2025033112 , 12 , 66
2025033113 , 13 , 70
2025033114 , 14 , 35
2025033115 , 15 , 21
2025033116 , 16 , 17
2025033117 , 17 , 14
2025033118 , 18 , 32
2025033119 , 19 , 25
2025033120 , 20 , 37
2025033121 , 21 , 47
2025033122 , 22 , 50
2025033123 , 23 , 54
